reviewText,unixReviewTime,reviewTime,rating,label
My daughter loved it :),1464393600,"05 28, 2016",3.0,0
Shallow premise.....very little build up of characters or plot.  Boring,1454112000,"01 30, 2016",2.0,-1
"good scenery, good acting, like the fast ""one-two"" punches from Brando and his ""tub of guts"" line. weird seeing him so skinny",1393372800,"02 26, 2014",3.0,0
"The two main characters in Monster are people who will never touch happiness. They may have seen happy people, had enjoyable moments, and grasp what it may mean to be happy, but the harder they fight towards it, the further away they get from it.In one of the most dramatic and successful transformations in film history, Charlize Theron plays Aileen Wuornos, a short-tempered, ugly, slow-witted, pathetic prostitute. She is on the verge of suicide when she is hit on by Selby (Christina Ricci), a frumpy, weak willed lesbian. At first Aileen violently rejects Selby's advances, but before long they are making out in an alley behind the bar. Aileen probably isn't a lesbian, but she has been used, beaten, or raped by nearly every man she has ever known, so accepting the love of another woman isn't too hard.Of course, their relationship itself is hard, as neither has any money nor a place to go that would accept them. One night, a john ties up Aileen and begins to rape her, but she manages to grab the gun she carries and shoot her attacker dead. She ditches the body and swipes his car and money, and for a few days, her and Selby enjoy booze and a hotel room. Aileen dresses as nicely as she can and applies for a few secretary positions, though her complete lack of credentials or charm ensures that she can't get a job. Desperate to keep Selby around, she goes back to hooking, and before she knows it she has blown another one of her johns away, and with his money can continue being with Selby just a bit longer.Aileen keeps coming back to the house with new cars and more money than her tricks could provide, but Selby isn't the type to ask difficult questions. Aileen is surprised by how easy it is just to kill these men and empty their wallets; she has been abused by men, and now they are getting their just desserts. Aileen always talks to Selby with the conviction of someone who sees the light at the end of the tunnel, swearing that soon they can move somewhere nicer, eat at better restaurants, and inhabit that happy world the two of them have only seen through others. When Selby finds out exactly what Aileen is doing, she protests; shortly afterwards, Aileen returns home without as much money as expected, and Selby demands Aileen head right back out and score another car.Theron does an amazing job with Aileen, who comes across as truly despicable, yet with a desire for something better that is easy to relate to. Everything in her life has been terrible, and when she finally finds someone who makes her feel good, she can't help but promise the moon and then try her hardest to provide it. Aileen rarely sees anything as her fault, and maybe not everything is, though when she shoots a kind Christian man who offered her shelter at his family's house through the back of the head, childhood rape is a tough sell.Through voiceover, she tells us that people think she has taken the easy way out by being a hooker, but that she hasn't, as being a hooker is hard work. She may believe this, but it isn't so; by murdering these men, she is indeed taking the easy way out instead of improving herself the hard way, as is Selby for lapping up the promises this wretched creature flings out at her. Consistently, both Aileen and Selby have lived their lives in terrible circumstances, and look feverishly for the easiest way they can to get out.Monster is entertaining, sad, heart-breaking, and revolting. Entertaining because of its masterful performances and direction, sad because we know that the story is true, heart-breaking because we see the squalor in which its characters inhabit, and revolting as we see them murder in cold blood and then belligerently make excuses. Monster is one of the best films about a murderer ever made, revealing the human story of Aileen, and leaving no doubt that she turned out to be worse than those who wronged her.",1142467200,"03 16, 2006",4.0,1
"Being post Star wars, Sci Fi movies have to have something that sets them apart from the Star wars movies. And the idea of a human and an Alien, who are mortal enemys, fighting it out on an unchartered planet and having to  learn to get along and survive, sounded great. It sounds like Star wars  meets the Defiant ones, but unfortunately Enemy mine dispenses of the two  creatures hatred for each other in about 20 minutes. there is a 10 minute  battle at the end. The rest of the running time consists of the human and  the alien getting to know and like each other. Which is fine, its  occasionly exciting, nearly always entertaining and its worth-while  veiwing. If it came out before Star wars it would be much more well known.  Dennis Quaid and Louis Gossett Jr are both exceptional and they carry the  whole film on there shoulders. Maybe a few more Characters here and there  would have helped.",952819200,"03 12, 2000",3.0,0
We have seen all the Jeremy Brett Holmes Adventures.  Most of them are GREAT!!!  This one was complete garbage.  So bad we couldn't finish it.  Most of them are good family fun.  This was bizarre and not fun or interesting.I say watch them all except for this one.,1380412800,"09 29, 2013",1.0,-1
The movie is more sun dance than end of days movie,1449100800,"12 3, 2015",3.0,0
Very good.,1470700800,"08 9, 2016",4.0,1
"Good and interesting movie, but the ending left you wondering.",1438560000,"08 3, 2015",3.0,0
"Wow. This show is a head scratcher. I'm reviewing the entire first season. For the first 7 episodes, it was really fantastic: great cast, great acting, great writing, great cinematography, great sense of place, truly unique, tense, and engaging. Like ""Broadchurch in the Arctic."" I really loved it. Then the final three episodes totally jumped the shark and took a deep dive into Stupidville. I couldn't believe what I was seeing, and couldn't believe it was the same show. It turned into a cheesey B movie nightmare. Still, there were lots of great things about the first 2/3. I'm hoping they will learn their lessons for Season two. It has a lot of great things about it if they ""keep it real"".",1500681600,"07 22, 2017",3.0,0
"You would think a 1951 Allied Artists western starring Madison/Calhoun and Carole Matthews, and with a title like this would be  a rousing Cavalry vs Indians semi epic-Would you not? You will be disapointed if you do. Now I love westerns, have done for 50 years or more, and I seldom find one that I can't find anything to like. At least this has Carole Matthews as ""hostess with a heart of stone/gold"", but action it does not have until the final 10' or so (of a 77' film), and even then it is badly handled by director John Rawlins, as indeed he mishandles  most of the film. Neither Madison or Calhoun, both to become good action/western stars, seem at home here, and haven't quite found their persona. Of course it's not all bad, fine photography and an excellent b/w 4.3 print, and I guess if you are a fan and completist of Rory and Guy then you will have to get this regardless of what I say. A word of warning - Do not look closely at the photos on the back cover of the Warner Archive DVD - A bit of a Spoiler, and the plot description is misleading. I take little pleasure in writing this, but I hope it may help those in doubt.",1379289600,"09 16, 2013",3.0,0
Upscaled version of a 2K release. They did not go back to the master and optimize for 4K/HDR.Disappointing!,1472428800,"08 29, 2016",2.0,-1
"This film is the worst of all of M. Night Shyamalan's work.  That being said I did watch it again.  The story line was really weak, and really a stretch.  Most people of average intelligence can figure out where this movie is going about 30 minutes into the film.  But, visually, and I love those Fall and Winter visuals, this film is beautiful.  And, the actors, William Hurt, Sigourney Weaver, Joaquin Phoenix, Adrien Brody, and Bryce Howard do a splendid job with a bad plot.  The soundtrack by James Newton Howard is 5 stars and is really what saves this film.  The Village should be in everyone's private film library because it is the best example of M. Night Shymalan's use of camera as canvas, despite it being his worse film story.  He does have an eye for scene and location.",1122854400,"08 1, 2005",3.0,0
"The story was slow and I didn't get overly attached to the characters. If I had seen the movie before I purchased it, I wouldn't have purchased it.",1229212800,"12 14, 2008",3.0,0
"the trailer is misleading, lots of T&A, LOTS - always IMBD before renting / buying - heads up!",1481846400,"12 16, 2016",1.0,-1
"When this movie started off, it awsome when they robbed alot of kilos of drugs,, it was also a pretty good stry, and it had loads of action packed sceenes.  But the problems are, the movie is pretty slow paced, but I really didn't care, but the ending was the most dissapointing part of the movie.  I thought it was gonna be another, mr. I'm gonna grab 2 machine guns and blast  everyone ending, which I like.  But only 3 people die, and no machine guns are used in the climax.  Is that the kind of ending people expect from a movie throughout the first 70 minutes with guns blazing and rocket launchers blowing up?  A simple answer, no.  What ever happend to the movies who had a huge punch in the ending, like Scarface, The Matrix, Exit Wounds, The Terminator, 1 and 2, and alot of other movies.  Lemme guess, maybe it's cuz this movie was PG-13, instead of R.  Well if that's the case, whoever said PG-13 action movies are dumb are absolutly correct.  But atleast this is nowhere near as bad a the horrible, half-past dead.  If you love action movis you'll get a punch out of this, but be prepared for a dissapointed ending.",1054425600,"06 1, 2003",3.0,0
"The Bottom Line:The Cranes are Flying is an absolutely gorgeous movie, with excellent cinematography and direction, but it's very manipulative at times, often unrealistic (it's wartime in Russia but everyone seems well-fed and clothed) and the characters don't always seem fully fleshed-out--if you're interested in Russian cinema then see it but don't expect a masterpiece, photography excepted.",1238803200,"04 4, 2009",3.0,0
can't say hated it but was English subtitles and I did not want to read my movie,1449100800,"12 3, 2015",1.0,-1
Another great movie!!  Very beliveable and well acted with a happy ending!!,1417910400,"12 7, 2014",5.0,1
Im a big Metallica fan but gave it a 3 cause of the Load reload and St. anger vids. Got it for the 2 for One VHS add on. Still enjoy watching the other vids. I can appreciate the stuff they did after the Black album. But not my cup of tea.,1523750400,"04 15, 2018",3.0,0
"Boring ,drug out too long,Dern's acting well done but overall I just didn't like it. Would not watch it again and would not recommend.",1394323200,"03 9, 2014",2.0,-1
"This is one those movies you watch and it makes you feel on edge. Even though this movie is a work fiction,it is rooted,unfortunately,in fact! If for no other reason when you watch this movie,it shows how easily it is to become the object of someones obsession and never know it. Also be sure to watch the alternate ending if you want to see a more Hollywood ending.",1203120000,"02 16, 2008",5.0,1
"I watched this on a whim. It is pretty good. The cast is varied. I woild not add this to my collection. Forest whitaker is very good. I have some problems though. Their hq is a dump. Just because they are a 'red cell' team they have to have the worst hq? Also, every time i watch forest he reminds me of william petersen in 'manhunter'. He does not come close to petersen's graham.  He tries to get into  the head of the bad guy(s) but i am not sold. He should have tried a different track.",1476662400,"10 17, 2016",3.0,0
"This film continues with the same cinematic techniques as the last one incorporating the slow motion wind back that makes this series enjoyable. Holmes is once again locked into combat with the evil Professor James Moriarty. The basic plot is relatively straight forward and unimportant to the film. The enjoyment comes from the character and dialouge of Robert Downey Jr. as Sherlock Holmes. The individual scenes outweigh the plot. Based on the book ""The Final Problem.""Holmes on the auto carriage: ""One day every town in Europe will have one of these.""The movie assumes you are familiar with the characters and relationships from the first one. I would recommend you see the first one before this one.Great teen entertainment.No f-bombs, no sex, male rear nudity.",1334102400,"04 11, 2012",5.0,1
Too dramatic. Could not get a sense of what was happening around - other events.,1413849600,"10 21, 2014",2.0,-1
"This is my fifth MST3K purchase. I used to watch them on TV when I got off from my ""dog watch"" shift. They just suit my weirdsense of humor I guess.I already have this movie (the original) and love it.The MST3K version is poorer quality (film quality that is) and has a lot cut out of it.Even so, it was enjoyable, but not my favorite. But for the cost (yes it's just one movie versus the usual four), itis well worth the price.My only general complaint about the MST3K ""guys"" is that I wish they had realized that fans with conservative political viewsalso watch their shows and had just omitted a few of their personal ""digs"" at the ""right"", especially at the right here in Minnesota.But as most of conservatives do, I just ignore it and move on.And, I will buy more of their volumes in the future.",1437091200,"07 17, 2015",4.0,1
"Watched this years ago and now I'm 4 episodes in to my 2nd viewing. Great WWII drama, makes me more thankful for what our military went through back then and today. Good real life prospective from veterans at the beginning of each episode. All around good show.",1461801600,"04 28, 2016",5.0,1
Great but a mismatch.,1405382400,"07 15, 2014",5.0,1
Great special effects. Poor telling of the original story.,1426809600,"03 20, 2015",3.0,0
"This had to be one of the worst films I've ever witnessed.  My wife and I settled back to see some ""older stars"" in a film advertised to be a charming love story.  The script was poorly written, the acting was almost laughable and the storyline entirely predictable.  What was billed as a tender love story was entirely comedic instead.  We wondered whether it was supposed to be intentional bad/camp.Don't buy this clunker.",1292198400,"12 13, 2010",1.0,-1
"This DVD arrived damaged! The last 20 minutes kept ""freezing"". I had to take the DVD to a video rental shop that repairs DVDs",1383782400,"11 7, 2013",3.0,0
I didn't watch this movie.,1484524800,"01 16, 2017",3.0,0
"One of the last in ""the giant monster from sea"" genre of the 50's""Gorgo"" officially being the last in 1961 before the japan importscame in.  The story concerns that of a mysterious radioactive force thatnot only seems to wash up mountains of dead fish on england shorebut infects one man's hand & kills another.  An investigation by  Marine biologist uncovers the radioactivity's source from that ofthe titled creature, a huge brontasaur left over from ""King Kong""who proceeds to stomp London and burn all within it's radioactiverange.  Another of my favorites from the creature feature era This filmwas probably Willis O'Brien's swan song as his creation stirs thestreets of Merry old in all it's glory one would tend to think onlife had come full circle from his brontosaur of the ""Lost world""made some 30 years earlier,Unlike ""The beast from 20,000 fathoms""This film takes on a darker tone focusing more on the science andthe aftermath of radiation (showing burn victims, fishing marketslumps etc)& in addition a memorable score. Gene Evans in one ofhis few goodguy roles accompanies Andre Morell as Prof. Bigford  Special effect range from a wonderful entrance by the creatureon the docks to the quickie shot of the beast's wooden head on amakeshift raft. You wouldn't see this sequence on warner bros.vhsversion of The giant behemoth though. I wouldn't believe that thecompany responsible for so many classics like ""The African Queen""& ""The Roaring 20's"" would be too cheap to use a 90 min tape. Thepicture quality is great but I hope the dvd will be more complete""Thy own right hand shall save thee""",1078876800,"03 10, 2004",1.0,-1
"Just as Mills&Boon's send their romantic fiction writers a list of guidelines to which they must strictly conform, so there must exist similar rules sent to countries hoping to be nominated for a 'Best Foreign Language film' Oscar.  'Secrets of the Heart' (which sounds like a M&B title) is just like every other derivative melodrama nominated by the Academy you've ever seen.  It is a rites-of-passage narrative set during the Cuban Misile Crisis, centred on an 'appealing' young boy who lives with his spinster aunts (one uptight, the other an alcoholic) and an older brother with whom he attends a Christian Brothers school.  His widowed mother lives at home with his uncle and grandfather, and there are dark family secrets that must not be mentioned.  Tell a boy, of course, not to do something, and it's the first thing he'll do.  He's like a detective uncovering the truth hidden by adult 'lies'.The theme of secrets is initiated by his brother's story of a house neighbouring their school where a murder once took place.  The Freudian symbolism of the house - with its web-like gate and the speeding train that interrupts the boys' spying - suggests that the real secret is sex.  In his mother's house, in a Basque village they visit for Easter holidays, is a secret room in which his father shot himself, but the house's real 'secret' is that mummy and uncle enjoy each other's company.  His brother is suspended from school for a fight with a boy over a girl who, in true rites-of-passage style, sells peephole abovetheknee views for a hefty charge.  His alco aunt has an admirer from her past.  So his initiation is into the world of sex, which initially seems violent, violating and bestial (when he witnesses the mating of dogs), then secret, shameful and distorted (the adults).  His growth is predictably symbolised by a bridge of stepping stones he can't negotiate at the beginning - the currents they overlook claim one victim of adult sexuality, a wife who can't take her husband's abuse any more.  The fairy-tale operetta the brothers star in adds a paralell narrative in which the hero (played by the young boy) negotiates puberty-symbolic dangers through Freudian motifs such as monsters in forests.  There are even the obligatory scenes of the young boy learning to dance.A film that has been preposterously compared to Victor Erice's incomparable 'Spirit of the Beehive', the hidden secrets of Francoist repression figure in 'Secrets', in the gloomily taciturn person of priest-hating grandad and his socially ostracised ex-chum.All these predictable crises and trite reconciliations are bathed in the kind of queasily warm cinematographic glow, local 'colour' and tinkling music that makes 'Jean de Florette'  look unforgivingly avant-garde.",1020038400,"04 29, 2002",1.0,-1
"Okay, I really like Enemy at the Gates, because I love history (especially wars) and I am a HUGE Ed Harris fan.Uncommon Valor bored me, which is the only reason I rated this product 3 stars out of 5.",1206662400,"03 28, 2008",3.0,0
"First 2 movies were great - this one, although notable by the timing of its release and what would then transpire with OJ just months later, was lacking...",1458259200,"03 18, 2016",2.0,-1
The storyline wasn't well thought out... It went from a kid not following in his families foot steps to... Oh no there's an invasion...????,1387238400,"12 17, 2013",2.0,-1
"The 50's and 60's science fiction movies came back tonight with the geninus writing of this movie tying in all the science fiction movies we saw back in the good old days.  Eric McCormack and Jenni Baird were great and believable just like the actors back then Gene Barry, Jim Arnass and Steve McQueen.  See the original science fiction movies from the 50's and 60's the entire family will have a real treat for a weekend.Directed by: R.W. Goodwin wonderful work he did on this legend of a movie. Click here for a free trial!Bravo for the Writers, Actors and Director great movie that will be a legend in this year of 2009 when it was made and a great tribute to the Sciense Fiction Movies of the 50's and 60's.........Writing creditsSteven P. Fisher(screenplay) (as Steven Fisher)James Swift(story) and Steven P. Fisher story) (as Steven Fisher)Cast Eric McCormack-Dr. Ted Lewis / Urp, Jenni Baird- Tammy, Dan Lauria- Chief Dawson, Robert Patrick- Vern, Jody Thompson-  Lana, Aaron Brooks- Cody, Sarah Smyth- Penny, Andrew Dunbar- Dick, Sage Brocklebank- Stu, Tom McBeath- Wilson, Vincent Gale-  Stiles, Jerry Wasserman- Sam, Jonathon Young- Lloyd (as Jonathan Young), Michael Roberds- Bubba, Laura Carswell- Laura (as Laura Konechny),Darren Rizzolo- Tommy, Christina Schild- Darlene, James Swift- Reporter, Chelah Horsdal- Betsy's Mother, Dayna Reid- Betsy, Dee Jay Jackson- Worker #1, Dean Moen- Worker #2, Aaron Craven- Car Owner, Daniella Evangelista- Greasers Girlfriend, Justin Dickinson- Greaser, Julia Arkos- Panicked Woman, Jovan Nenadic- Ghota, Roy Campsall- Alien Urp, and Tom Braidwood- Ed Sanders.Here is your link to really enjoy a Excellent Movie for all to watch:http://www.amazon.com/gp/product/B002L5KN7M/ref=wtls_list_pr_2",1367193600,"04 29, 2013",5.0,1
This is one of those movies that's a parody of a lot of the teen movies.  There are some funny parts.  And there are some parts that don't work.  It's okay to watch every once in awhile.,1512604800,"12 7, 2017",3.0,0
Loved this classic.  Fast moving western fun.  Well worth watching on a weekend afternoon.,1411171200,"09 20, 2014",4.0,1
"Unless the season ends with the therapist's suicide, there seems little point.  We gave it a two episode chance and it didn't make the cut.",1409270400,"08 29, 2014",2.0,-1
"The kids are cute, and it's an interesting premise, but doesn't fit, especially after H20 was released (Jamie Lee Curtis' character Laurie had a son, not a daughter). Michael Myers' motivation for stalking his niece is never revealed, and the ending leaves it open for yet another bad sequel. The best thing about this version is that we get to see Donald Pleasance again.",1093478400,"08 26, 2004",3.0,0
"I like this program quite a bit but the romantic nonsense between Sidney and Amanda is cloying, so I docked it a star. On the other hand, England is beautiful. The character of Geordy (sp?), Sidney's friend on the force, is well-written and well-played.",1481328000,"12 10, 2016",4.0,1
"I hadn't realized it was a movie about the occult...werewolves, pagan rituals, blood sacrifices, etc. I hate that stuff and wouldn't have watched it in the first place. Having seen Amanda is several films and loving her acting, I was quite dismayed to see her as such a wooden doll in this movie. No passion...no expressions...no change in tone of voice through the entire movie.Not blaming her for the total failure of the movie, though.  There was so much to blame. The script was awful...deadly dull dialog, boring plot, very little suspense, hard to follow.  There were too many cliches especially the fact that the ""good guy"", the Priest, ended up being evil and killing more folks than the werewolf did. I get so tired of people who serve God being portrayed as evil. Boring!I could hardly make it through to the end. The love story had no chemistry or draw at all...couldn't care less which boy she ended up with. By the time I finally found out who the werewolf actually was...I was just glad I could finally turn it off and go to bed. Thank goodness my dreams are vivid and interesting, otherwise, it would have been a total write-off as an evening.",1341100800,"07 1, 2012",1.0,-1
The CD's I received do not work all different external CD drives just spit out the CD's no matter what I did.,1393113600,"02 23, 2014",1.0,-1
"GREAT MOVIE, especially seeing and meeting the animals in the movie at Clearwater Marine Aquarium. My kids love this movie, GREAT FAMILY MOVIE!!!!!!!!!!",1437091200,"07 17, 2015",5.0,1
I really liked the movie,1454025600,"01 29, 2016",5.0,1
"A promising idea for a movie (gay man dating father and son without realizing it) never gets off the ground due to sub-sitcom level writing and a really incredibly unappealing lead performance from Eric Dean, who reminds me of some smarmy gay Joel Osteen clone.  Everybody's trying way too hard to be cute -- misfire.",1375401600,"08 2, 2013",2.0,-1
"I like Black Sails, but . . . well frankly I think that they are trying too hard to replicate what worked for Game of Thrones. Just because it's from pay cable doesn't mean that they really NEED to sprinkle nudity liberally throughout the series. I know that pirates frequented bawdy houses, but does it really need to be one of the major locations, just because they use a cathouse in Game of thrones for frequent exposition? There's not a lot of Piratey ship action, instead it's pirate politics and infighting. The entire first season won't be available for months after the first episode is released on Amazon. hard to create and maintain interest in casual fans in that long delay.If you want a Game of Thrones type show, watch Game of Thrones. If you really dig pirates, well this series isn't bad, it's just not truly great.",1400544000,"05 20, 2014",3.0,0
"Good actors and syfy, but slow movie.",1466899200,"06 26, 2016",3.0,0
"A terrible movie and a complete waste of time, unless you are a big fan of computer games such as Call of Duty World at War and Black Ops. It is an almost uninterrupted orgy of noise and screams. After ten minutes I was totally exhausted. The characters are completely one-dimensional. Macho men running and shooting at everything that moves. They communicate by cliche oneliners. The storyline is as flat as the heartbeat of a recently deceased person. After fifteen minutes or so, I was so bored, numbed and fed up by it all that I ""switched off"", crept behind my newspaper and left it to my son and his friends to complete the viewing. From behind the newspaper I patiently endured the endless string of gunshots, explosions and shouted commands. Do not be fooled: there's hardly any science in this fiction, it's just a ""one-in-a-dozen"" war movie. I cherished the silence as almost never before when at last the TV set was switched off. I couldn't have cared less if the aliens had won.",1303171200,"04 19, 2011",1.0,-1
"I got dragged to this hideous feature by two female friends who had seen and loved the first film.  I hadn't, but I was filled in on the background before it began, and references were explained to me.Basically, it's a romance involving an insecure fat girl (Renee Zellweger) and the two men who are competing for her affection. She is in love with an human rights lawyer (Colin Firth) whom she has been with for two whole months but finds herself occasionally drawn to a funny, charming, but ultimately slimy TV show host (Hugh Grant.)I couldn't for the life of me figure out why anyone would be fighting over this woman. She's an idiot. She constantly humiliates Firth's character in front of his professional colleagues. She is completely inept at nearly everything. And none of this is even remotely cute or endearing. Conversely, I couldn't understand what she saw in her boyfriend, who has all the personality of the desk I'm sitting at. Oh, right, the shagging was good. We are reminded of that many, many times over. Grant's character is a jerk, but at least he's funny.Zellweger is incredibly annoying, with her fake English accent and exaggerated mannerisms. Roger Ebert says he wanted to tickle her under her chin. I wanted to punch her in the eye.  Do women actually relate to this character?  That's so very sad.Hugh Grant is the only entertaining thing in the movie. His scenes were the only times I genuinely laughed.The film is nauseatingly sweet at the worst of times, and predictable as well. If you can't see what's coming when someone asks the main character to carry a souvenir item from Thailand in her luggage, then you just haven't seen enough movies. By the time Bridget is singing Madonna songs in a Thai prison, you'll be wanting to ram skewers into both your eyes and ears.This isn't the worst film I've ever seen, but it is unquestionably the worst film I've seen in theaters in the past year.",1100476800,"11 15, 2004",2.0,-1
"This workout is ok, but I am not a fan of Emily Welsh so it is really hard for me to workout with her. I find her very unmotivating.",1375142400,"07 30, 2013",2.0,-1
Didn't finish watching...horrible movie don't waste your time.,1485734400,"01 30, 2017",1.0,-1
"Poorly written one-dimensional characters that never get out of first gear make the actors look weak, particularly Vince Vaughn and Kelly Reilly, who specialise in delivering earnest declarative statements about love and devotion in monotone cadence, faces frozen throughout...; this  series is a wretched second act for the team that created True Detective Season 1, a television masterpiece.",1510876800,"11 17, 2017",1.0,-1
Wasn't my favorite,1440892800,"08 30, 2015",2.0,-1
Incoherent in an intereting way. Unfortunately deniro is one of the worst action actors in American history. Watching him run with a gun is like watching a man run t the toilet with the runs. Awful,1328140800,"02 2, 2012",1.0,-1
"This is one of the great movies of the past 20 years.  It has it all: well-thought-out plot, excellent cinematography, very competent acting and direction, hugely interesting plot resolution and, after you've had a chance to ponder this movie experience for a while, a significantly transformative ""message.""",1437696000,"07 24, 2015",5.0,1
"Taken / B001TODCII*Spoilers*I think it's probably safe to say that no one is going to be terribly surprised or thought-provoked by ""Taken"". The movie is straightforward and simple, almost quaintly so in an era where we've come to expect every movie to have a dramatic twist ending in which it turns out that an ancillary character (the best friend? the aging husband? the bitter wife?) was the actual mastermind behind everything. ""Taken"" has no such twists, partly because they've become a bit overdone in the movie industry, but mostly because such a twist would have undermined Neeson's hard-earned 'I told you so' as well as the (probably unintentional) movie subtext that pretty young women should never leave their fathers' homes - or for that matter the motherland.Indeed, it's difficult to say how much of the movie is meant to be a searing attack on women... Neeson's ex-wife palatably drips evil and malice, and his darling daughter is almost a caricature of the stereotypical spoiled brat - throwing a temper tantrum that would shame a three-year-old when Daddy doesn't instantly sign off on an exotic European getaway. When the daughter and girlfriend are kidnapped into white slavery for being imprudent enough to flirt with an attractive stranger on a busy street in a foreign country, the sexually active girl dies almost immediately and is never mentioned again in the film. Neeson's daughter, on the other hand, is a pure-as-the-driven-snow virgin, allowing him a crucial extra few hours to try to save her as she is shuttled off to the expensive and exclusive 'virgin auction'. Although I'm probably reading WAY too much into the movie with all this subtext - after all, this is supposed to be a fun, mindless shoot-em-up, not a dissertation on the evils of society.All tongue-in-cheek aside, ""Taken"" is a fine action movie if you're just looking for people to get blown up, shot, and run over by cars. Quite a few of the characters fail to act sensibly (like the slave-trader who is uncooperative for no reason at all except as a method to work in a torture scene), and some of the action feels a bit too pretentious - like a deliberate attempt to push the envelope. For example, when Neeson shots innocent people in order to get their loved ones to cooperate - the action doesn't make sense and simply doesn't fit the character, but we're out to push buttons here, not build a believable storyline. I recommend ""Taken"" for a fun, mindless action movie to pass the time, but I wouldn't waste too much time trying to find sense in it - this is a spectacle movie, not a philosophical one.~ Ana Mardoll",1249862400,"08 10, 2009",4.0,1
"Yes, it met my expectations.  I really enjoy British sitcoms and Penelope Keith is one of my favorites.",1413244800,"10 14, 2014",3.0,0
If I could give this minus stars I would. This is trash. An absolute waste of time and film. Don't even bother.,1453075200,"01 18, 2016",1.0,-1
Very well played.  I enjoyed this very light movie,1462406400,"05 5, 2016",3.0,0
"Warning if you believe the old testament word for word, do not see this movie as it will undoubtedly offend you!This is just another case of a comedian (Jack Black) doing a movie based mostly on slapstick/childish humor without a real storyline.If the movie was to mock the history of humankind represented in the old testament, it spent most of the time just mishmashing parts of the bible into a nonsensical stand up comedy. While this might work in an SNL skit, it should not be dragged out into a 100 minute long movie.short synopsis, the movie begins with the beginning of humankind (biblical timeline) where one cavemen (played by Jack Black) eats the forbidden fruit to obtain godlike knowledge & his sidekick ""O"" (played by Michael Cera) is compelled to follow him throughout most of the movie.Kicked out (of I guess paradise) by their tribe for having eaten the forbidden fruit, the two cavemen venture forth into the unknown stumbling from one biblical storyline to the next.There seemed little purpose in this movie except the use of satire on parts of the old testament. While I do not think the humor is that bad, I agree with most that it is not great either and without a real storyline to go by, the movie lacks any purpose or motive for one to watch it.Compare this to Monty Python's ""The Life of Brian"" and you may understand why  a storyline is so desperately needed.Unlike ""The Life of Brian"", ""Year One"" jumps from one story to the next and there is no real purpose to their adventures except at the end when it is indicated that no one person is chosen by God to lead/follow any particular belief/ritual, but that all are chosen by God to make her/his own decision as to what is right or wrong. Pretty weak and a bit of a copout if you are trying to make a point in a movie.Oh well, I do not hate it because I saw it on cable, but if I had to pay for it in a movie theater, I could understand those who gave it one or two stars.",1293580800,"12 29, 2010",3.0,0
Enjoyed every minute of it!,1408924800,"08 25, 2014",5.0,1
"I purchased this NOT because I am a Biblical scholar, nor that Christianity is a topic of [my] daily conversation.I bought this because of the actors and actresses in it---ALL favorites. This is a popcorn and soda mini-event, and,is presented as light entertainment with----in MY opinion----a closer story line to MY interpretation of The Biblethan the Rabbi-interpretation in the newest NOAH movie with the Golem-like Stone monsters... that----in MY opinion----remindedme MORE of a TRANSFORMERS sequel, with a FLOOD event thrown in as a bonus. Bah!I prefer light, wholesome, entertainment such as this... sometimes the one-liners were side-remarks about the LIBERTIESthat were taken with the story*... when Noah comments that ""some people will say we WEREN'T in Sodom...""....*= denotes I do NOT recall Noah saying ANYTHING in The Bible.",1420156800,"01 2, 2015",3.0,0
he makes so much sense to me,1406678400,"07 30, 2014",5.0,1
Very slow moving story with a weak ending! Should have been three episodes rather than five.,1436400000,"07 9, 2015",3.0,0
"one of Disneys best, always enjoyed with the family",1406160000,"07 24, 2014",5.0,1
