reviewText,unixReviewTime,reviewTime,rating,label
"As a young girl, loved it.",1488844800,"03 7, 2017",5.0,1
BAD,1426896000,"03 21, 2015",2.0,-1
Couldn't finish this load of nonsense. Even the 3rd installment gets 3 compared this junk.,1479859200,"11 23, 2016",2.0,-1
What a great romantic comedy that takes places in my beloved Chicago.,1410307200,"09 10, 2014",5.0,1
"All I can say is that this movie is hilarious, especially for Norm Macdonald fans.  If you don't know much about him, try looking him up on youtube for some of his Conan O'Brien appearances, and that should give you a good idea of what to expect.",1230249600,"12 26, 2008",5.0,1
Wonderful Bob Hope/Lucille Ball comedy!,1472515200,"08 30, 2016",5.0,1
"As mentioned in the previous review of this movie this edited so poorly, Amazon did not even want it back so I though the one that was edited and that was not much different....",1483056000,"12 30, 2016",2.0,-1
"I love this film.  Great cast, characters and scenery.A classic I can (and have) watch again and again!An all star cast you'll recognize from movies, stage and film from before and after this movie.The story opens up with surprises and delight.",1364860800,"04 2, 2013",5.0,1
Dumb movie,1412899200,"10 10, 2014",1.0,-1
"there was a time when this movie was scary. That was a long time ago. That having been said, though, it is a beautifully filmed movie. And it is appealing in an odd way. But it's not scary at all.",1395014400,"03 17, 2014",3.0,0
"I love this movie. I looks so beautiful and natural compared to what is seen today. Everything in it, the production, the music, etc, everything is perfect in this new transfer. Thank you for making it available.",1402185600,"06 8, 2014",5.0,1
good suspense and surprise ending,1480464000,"11 30, 2016",5.0,1
really slow.  unsatisfying ending.,1457222400,"03 6, 2016",2.0,-1
"If youve read my other DVD reviews on Amazon you will know that I really hate spoilers in reviews of mysteries and crime dramas. Its honestly unfair to spoil the discovery by the next viewer. So Ill try to present the basics here and provide no spoilers.The 140-minute film (it is not a series) was produced for the commercial UK network, ITV, in 2015 and was originally a two episode series. It was apparently re-edited (if that is the correct word) for US TV to become THREE parts, running between 45 and 47 minutes each. On the DVD you can play the whole film, which is what I did.About 10 years ago Director James Strong made a documentary about the Leicester scientist, Dr. Alec Jeffreys, who discovered DNA fingerprinting in 1984 and how his landmark discovery was used for the first time to capture a criminal. This new film uses those actual events and adds some drama to tell the story. Strong is also the Director of the wonderful BBC series Broadchurch and had previously worked with scriptwriter Michael Compton on the Silent Witness series.While I plan to seek out the documentary film (of which I wasn't aware), I found that the excellent script explains what DNA is in a very easy to understand manner. Most people think DNA was discovered in the 1950s (and probably in the US  rather than a small community of England).There is some mystery here as to who the person was, who raped and killed two 15-year-old girls (two years apart) just a few miles away from each other in the Leistershire town, but thats not the main purpose of the film; its about how the killer was discovered.Because both the homicide detective and the scientist are still alive, and actually came to the film set, there is a sense that this is as it happened. The DVD version has an excellent 28-minute behind the scenes featurette (one of the best of these Ive seen lately) which includes lots of comments by the two real life characters as well as the actors who play them. The writer and director are both here too.As I noted above, Im not a fan of spoilers. Each of the three episodes has a :synopsis on the screen if you choose to play by episode. At least two of these give a spoiler, so I highly recommend that you skip reading these. And do not watch the bonus feature until after watching the film. Spoilers abound there.There is some violence - minimally shown, and one use of graphic language. No nudity. The subtitles were easy to read, thought I found the accents easy to understand and didn't use them.I don't remember seeing this series playing on PBS, so I can easily recommend the DVD (again, because of the bonuses).  Another fine release from Acorn.I hope you found this review both informative and helpful.Steve RammAnything Phonographic",1499126400,"07 4, 2017",5.0,1
"Loved it from beginning to end.  Mario is a hottie!  Great actors in it as well. Enjoyed some of the characters  very funny at times. The music was fun to hear also. will watch it  over n again. Lorena such a beauty , n talented, lovely,  lady. Will be remembered fondly ... thanks...",1437696000,"07 24, 2015",5.0,1
Greatest cop/detective movie ever made.  Police work takes a lot of time and patience and you don't always get your man. Hackman is superb as he always has been.  Great photography and chase scenes.  Highly recommend - a MUST SEE!!,1427587200,"03 29, 2015",5.0,1
zombies are over done.,1419724800,"12 28, 2014",2.0,-1
This was a gift I bought for someone else and this is the only place I could find it. A older movie about gangs in the older days,1382745600,"10 26, 2013",4.0,1
"DVD is as described, there are no issues with it or order.",1491436800,"04 6, 2017",5.0,1
Good movie,1478995200,"11 13, 2016",5.0,1
I broke my habit and love the old movies.,1464566400,"05 30, 2016",4.0,1
I could not get into the movie. We watched 10 minutes. I read the book but saw no comparison.,1481328000,"12 10, 2016",2.0,-1
"NEW AND IN PERFECT CONDITION.  WATCHED THIS SEVERAL TIMES YEARS AGO AND LOVED IT.  PUTTING TOGETHER A ""JOHN CANDY"" CHRISTMAS BASKET FOR MY SON.  THIS WILL BE PERFECT ALONG WITH OTHERS.",1422921600,"02 3, 2015",5.0,1
Very well acted film; wish it had a more satisfying conclusion,1470787200,"08 10, 2016",3.0,0
"Some very funny parts, especially Vince Vaughn. But also stupid in a lot of ways. Good movie if you just want to waste time and laugh it up.",1359504000,"01 30, 2013",3.0,0
"Kurt Russell at his finest! I have watched this movie more times then I can remember, and it never gets old.",1467936000,"07 8, 2016",5.0,1
It was okay. Not one of Robin Williams better movies but it was interesting.  A dark comedy.,1428105600,"04 4, 2015",3.0,0
"From start to finish Lots of action, not much of a ""story"" though, doesn't really hurt the movie one bit. I think most people know what to expect and it delivers, I just don't think most people know a movie like this should never get 5 stars, the special effects team deserves five stars that's for sure.",1422489600,"01 29, 2015",3.0,0
"Can I give zero stars? Love most of the actors in this film, and remember that it was all the rage in college, usually like this type of movie, but have never seen it. Decided to watch it during dinner the other night. It was so incredibly vulgar and disgusting, past the point of tolerating, so we turned it off in order to finish our dinner. And before anyone hits me up with the ""true face of heroin addition"" argument- no. Much of this was gratuitous and for effect...and the only effect it had was that we stopped watching. So, I can't comment on the plot, b/c I was not able to get to the plot. Sorry.",1411516800,"09 24, 2014",1.0,-1
A horrible little movie. A cussing bear is too much. Movie made no sense. Watched about 10 minutes and could not take it anymore,1359244800,"01 27, 2013",1.0,-1
"Great movie that keeps the intrigue and suspense high, and keeps you guessing the whole way through. A classic.",1404691200,"07 7, 2014",4.0,1
"I had not seen this movie in years,It was ok. Jack Nicholson was very good in this movie. I think he is a little crazy anyway.",1363046400,"03 12, 2013",3.0,0
"This is not what I would call ""a good movie"" even a good ""B"" movie.  It was very disappointing.",1486166400,"02 4, 2017",2.0,-1
"Can't argue with the movie, it followed the old Friday the 13th very well and added some more good stuff to it that it didn't destroy the movie/story.",1264896000,"01 31, 2010",5.0,1
Too predictable. Was not too bad. Message was spot on but not overly impressed with the acting,1458777600,"03 24, 2016",3.0,0
it's an ok movie something worth waiting to watch at home,1414627200,"10 30, 2014",3.0,0
"What can I say?  I simply didn't care for it.  Usually, I like ""all things Maggie"", however not in this case.  I found it to be rather boring and downright odd.",1427241600,"03 25, 2015",2.0,-1
not good,1426896000,"03 21, 2015",2.0,-1
The River of No Return is one of my favorite Marilyn Monroe movies. The acting is good and the action really good. Love these old movies.,1494892800,"05 16, 2017",5.0,1
Weak plot and poor acting.  Cannot recommend,1442361600,"09 16, 2015",2.0,-1
A cute little movie with some fun and some sadness.,1493424000,"04 29, 2017",4.0,1
"i really liked this movie.it really explains the life of teenagers like that class in this movie,sometimes they get shot at and theres a lot of fights and everything.one of the kids gets shot at so thats a sad  part. Michelle Pfeiffer had to have won an award for this movie for best  acting.",958694400,"05 19, 2000",5.0,1
"As a mild reader of Shakespeare, I have seen filmed adaptations of only Hamlet, Macbeth, and Romeo & Juliet. Even though there are a few flaws attached to these movies, I still found them enjoyable, except for one. Baz Luhrmann's 1996 film adaptation of Romeo & Juliet is one that I can't really adore. The entire film is bloated with an overly stylish look and a modernization that looks to have gone too far. First off, I will say that hearing Shakespearean dialogue in a completely modern setting is very awkward. It really confuses the tone of the film: it's like hearing the dialogue from the Lord of the Rings trilogy in a contemporary sports drama. Old and new doesn't work well here. The lack of accents are even worse. Most of these actors sound odd when reciting the text, mainly because they don't have the perfect voices for it. I may be a bit picky, but hearing Shakespeare from modern characters sounds strange. The script could have at least had some contemporary phrases added in. The biggest problem I have with this movie, however, is the excessive style. The Capulet scene especially is overstuffed with colorful costumes and sets, and some dizzying camerawork. The melodrama in the quieter scenes are so overdone that they're actually silly. The heartbreaking ending is slightly over-the-top, but at least it's done quite well. Nonetheless, a majority of this film is a spectacle of style-over-substance, and I don't think Shakespeare would be pleased with it if ever he were alive to see it.Maybe I'm just not a fan of Luhrmann. I've seen his other film, Moulin Rouge!, and I dislike it for some of the same reasons I dislike Romeo + Juliet. I do like the music and the supporting cast, but I don't care about everything else in the movie.Grade: D",1274227200,"05 19, 2010",2.0,-1
Classic. I love that there are older movies available on Amazon Video along with the new releases.,1420070400,"01 1, 2015",4.0,1
I loved the African Queen. Bogart and Hepburn. What more could you ask. They were from the old Hollywood. New Hollywood can't hold a candle to the old movies and the old movie stars. They were actually stars and worth watching.,1369526400,"05 26, 2013",4.0,1
way unbelievable.,1476316800,"10 13, 2016",2.0,-1
"George Pal at his greatest. Interesting story from which many newer films have ""stolen"" ideas from. If expecting CGI forget this film, but if looking for greatest of early special effects and the genius of George Pal. 5 stars... Saw this 40 years ago and STILL enjoy it. Can't wait to get the remastered version",1417737600,"12 5, 2014",5.0,1
I didn't watch it but my wife did. she said it sucked,1449014400,"12 2, 2015",1.0,-1
"I thought that this film was scary. In looking at previous reviews, I have to wonder if they saw the film. It is not your typical American slasher film. As one reviewer noted, the innocent are the victims and you can not escape the grudge. I enjoyed it thoroughly. If you want a good ghost story this is for you.",1122422400,"07 27, 2005",5.0,1
"This may have more to do with Amazon and the sellers, but I have tried to purchase this set TWICE. BOTH times I had to send it back because it is NOT A REGION FREE DVD. None of our Blu-Ray players can play these discs.If someone has another option, then please post. I would love to see these, but do not know what to do.",1520467200,"03 8, 2018",1.0,-1
"well done. I use this with my classes. Close to the book with a few changes. I have my students compare and contrast book to movie. I have to be honest, though...I like the older original movie better.",1388448000,"12 31, 2013",5.0,1
Ok but not as scary as promised.,1437523200,"07 22, 2015",3.0,0
"nothing to write, just ok",1471564800,"08 19, 2016",3.0,0
"Not what was expected - Christian themed - on par with Left Behind movies ending with a ""moral"" message.",1423440000,"02 9, 2015",1.0,-1
It was boring and stupid,1419465600,"12 25, 2014",1.0,-1
"great western, true to life, in that time period",1420243200,"01 3, 2015",4.0,1
"I love this movie!!!  I played my other one so much, I wore my old one out.  Thank you, the cost was very much worth it!  It's one of the most accurate  Civil War movies ever made.",1363564800,"03 18, 2013",5.0,1
A real thriller with plenty of twist and turns in it.,1414108800,"10 24, 2014",5.0,1
There is something wrong with the programming on these CD they stop and start numerous random time through out the playing of the CD's. It was with all of the CD including the sister pack of IV-VI.,1456012800,"02 21, 2016",1.0,-1
"So bad, only watched maybe five or ten minutes.  Doesn't deserve a review.",1427068800,"03 23, 2015",1.0,-1
Slow moving and boring... not sure why all published reviews were so good. Makes no sense after trying to watch. Ho hum... twenty words. Twenty words.,1382313600,"10 21, 2013",1.0,-1
Here's a movie showing Eddie at his best during his prime.  A movie like Beverly Hills Cop helps us to remember how funny Eddie could be when he has the right material.  It could be easy to forget that with the number of bad films he has done in recent years.,1367712000,"05 5, 2013",4.0,1
"could not make head and tail out of this movie, did not watch it to the end, sorry for this",1389052800,"01 7, 2014",1.0,-1
not fun,1454198400,"01 31, 2016",1.0,-1
"I ordered it not knowing the extent of the sex scenes.  I think, though, they are essential to the story.  Just decide if you want to see a lot of lesbian sex.  not a problem for me...but might offend others.",1400630400,"05 21, 2014",3.0,0
"I love this movie, always have.  I have seen it many times and thoroughly enjoy it.  The little boy is fantastic.",1367452800,"05 2, 2013",5.0,1
"The movie was very good and kept you wondering what was going to happen next.  Sean Connery is always great, as are all his movies.",1343001600,"07 23, 2012",5.0,1
"Sorry, didn't finish watching this movie.  It was  little boring for me. Very slow start.",1443657600,"10 1, 2015",1.0,-1
"This movie is rated on my top 5 category for best action. It has the amazing fights that makes Van Damme's performance really deadly. They're right about one thing that don't hunt what you can't kill, especially when it's him.",1322265600,"11 26, 2011",5.0,1
"In my opinion, this version is the best ever made. It is my absolute favorite Christmas movie.",1450656000,"12 21, 2015",5.0,1
"very poor 3d b movie  poor actorschepely shot, waste of time,  shame on grind house  ech, not bouther watching",1391817600,"02 8, 2014",1.0,-1
"Great product, fast shipping, good price. Would buy from again.",1475971200,"10 9, 2016",5.0,1
"This was ok. It was not as good as the original, ""All Dogs Go To Heaven."" Not great, but, enjoyable.",1405209600,"07 13, 2014",3.0,0
Wonderful Christmas story for the little ones!,1463184000,"05 14, 2016",5.0,1
I loved this movie as a kid and now my children love this movie. If you haven't seen it and have kids you definitely should. The only thing is that there are a few parts in the movie that language is questionable for younger children otherwise it's great.,1417219200,"11 29, 2014",4.0,1
"not great movie, too many references to the first.  Not worth it.",1485216000,"01 24, 2017",2.0,-1
"No negatives to report, all is very exceptional, thank you very much and please share that with your employees, they deserve recognition for there service and care of customers",1390003200,"01 18, 2014",5.0,1
No... horrible..,1432944000,"05 30, 2015",2.0,-1
Meh.,1435276800,"06 26, 2015",3.0,0
I thought it was okay.  I was not greatly impressed.,1427068800,"03 23, 2015",3.0,0
"For all the people involved in the production of this film, you would think they would do something creative and interesting to catch and hold your attention. NOT. Another waste of a few minutes.",1432080000,"05 20, 2015",1.0,-1
Ok movie not sure I will watch it again.,1419465600,"12 25, 2014",3.0,0
"This movie, the plot, was unbelievable  slow and  dull. No point in watching this movie because it would be a waste.",1363824000,"03 21, 2013",1.0,-1
Only watched the preview,1469318400,"07 24, 2016",3.0,0
"Not the best Christmas movie, but it's alright.",1479859200,"11 23, 2016",2.0,-1
"Poor Bud never seems to do anything right, Kathy is spoiled & Betty was a terrible whiny voice.  Did anyone else notice Margaret wears the same dress often.  Jim is not a likeable man.",1397520000,"04 15, 2014",3.0,0
"Fun to watch, the colors are incredible.  The story line is fast-paced and quite funny.",1508284800,"10 18, 2017",5.0,1
"A little disappointed in #2 of Mother & Son but enjoying it, too!",1445385600,"10 21, 2015",2.0,-1
Wonderful film.,1433289600,"06 3, 2015",5.0,1
true story about a riding school during WWII and how they saved the horses. Very enjoyable especially if you love horses.Great family entertainment!!!,1415318400,"11 7, 2014",5.0,1
"Not many films make me feel stupid for actually watching them, but this movie did.  Despite starring LL Cool J (who generally happens to at least make stupid films entertaining) this film falls so far flat that it almost bows under and creates a ditch.  Chris Klein is a horrendous actor and he manages to muddle up nearly everything he comes in contact with, and no matter how hot Rebecca Romijn-Stamos is (just Romijn now), she doesn't bring anything to this film outside of her body, and that just can't cut it.  The violence is cheap, the script is preposterous and the action sequences feel third rate.  This is one of those films that offer us absolutely nothing.I have nothing else to say about this.",1276732800,"06 17, 2010",1.0,-1
"Boring......bad guys win. Boring..... bad guys win.Each episode is boring then, the bad guys win.And it looks super fake!",1443657600,"10 1, 2015",1.0,-1
"Looks like a Western right!?  It's not.It's not the worst acting I've seen (I'm a big Troma fan), but it's not great either.Decent story - choppy camera work - low budget.I would say don't waste your time - but if you're horribly bored and don't want a movie that requires too much attention - give it a spin.",1462579200,"05 7, 2016",2.0,-1
Good kid flick ok for adults.,1474761600,"09 25, 2016",3.0,0
Slow and boring. Not much of a plot. Annoying characters.,1499904000,"07 13, 2017",2.0,-1
Fast shipping and great product . Thanks!,1418083200,"12 9, 2014",5.0,1
Decent horror flick,1446422400,"11 2, 2015",3.0,0
"Good story, terrible writing, and my god the acting was KILLING me. I wanted to like this movie but it was hard to sit through it. I did though, suffer through it, only because I wanted to give it a chance.",1495584000,"05 24, 2017",2.0,-1
"An interesting take  on "" which evil is worse"".",1454198400,"01 31, 2016",4.0,1
Nearly every scene was predictable.  I only watched the whole film because I kept hoping it would redeem itself in some way. I was mistaken.,1456531200,"02 27, 2016",3.0,0
"Started out terrible, bad acting and very boring- I only got through about 10 minutes before I gave up.",1409011200,"08 26, 2014",1.0,-1
"Without a doubt, this has to be one of the greatest sci-fi, cult films out there. It ranks just under Star Wars. A real shame it was ignored up until a few years ago. A true sci-fi fan would watch this movie over and over  again.",944006400,"12 1, 1999",5.0,1
Excellent War Film with a lot of realistic action.,1440374400,"08 24, 2015",5.0,1
sad good,1455321600,"02 13, 2016",4.0,1
Awesome 80s horror! It still holds up today as a must for Halloween!,1449273600,"12 5, 2015",5.0,1
"This was a very good purchase for the price,especially if you're an Underworld fan. I was not a fan,but am one now.",1341705600,"07 8, 2012",3.0,0
"A very weak movie. Title should have been ""Excuse me While I Take a Smoke""! I love SciFi movies and this just does not meet the venue!",1366156800,"04 17, 2013",2.0,-1
"I would rate this higher, if I could. Four songs from this TV special are on the ""Where the Wild Things Are"" Dvd. Also included is ""In the Night Kitchen"".",1130025600,"10 23, 2005",5.0,1
I've been enjoying Charlie Brown comics and animations since I was a small child.. even today I still watch it...i think It's great for the whole family ...especially around the holidays.,1387929600,"12 25, 2013",4.0,1
"I love Simon Baker & that's why I purchased this film however, I kept waiting for the movie to get better & it never did.  Maybe if I had finished viewing it, but I couldn't seem to get through it.  I will attempt to view this movie again but I don't think my opinion will change.  Purchase this @ your own risk.",1347667200,"09 15, 2012",3.0,0
Childish! Yawn! Characters are not believable.,1444262400,"10 8, 2015",1.0,-1
My little grandson was thrilled when he opened this gift on Christmas morning.  He really loved watching this movie during the holidays.,1359158400,"01 26, 2013",5.0,1
"OK, the only thing to know before you watch this low-budget, over-long, formulaic action movie is that it stars AARON Norris, the younger brother of CHUCK Norris. So if you watch it you won't be able to say, 'Yeah, it was pretty bad but at least it was a Chuck Norris movie!' You'll be stuck with the knowledge that you actually sat through a bad movie that starred Chuck's younger brother. And that's a heavy burden to bear, let me tell you...",1476921600,"10 20, 2016",2.0,-1
"Poorly written, filmed, and acted, The Living and the Dead is a disjointed mess.  It's barely watchable.",1221696000,"09 18, 2008",1.0,-1
"The picture was not so clear, and the story was weak with some unnecessary action, beside there were lots of cuts from the movie editor.",1425859200,"03 9, 2015",3.0,0
Not even close to one of his best.,1461456000,"04 24, 2016",2.0,-1
"Good fun!  Great way to introduce Ireland to our kids for our trip coming up.  It is very typical  ""Irish"" humor.  Loved it.  Just hope our son doesn't get any smart ideas from it! :)",1399593600,"05 9, 2014",5.0,1
"Three women on a childhood reunion on remote island try to bury an old hatchet that has divided them.  Little do they know that they are not alone and quickly become prey to sadistic hunters.First and foremost, it is a great ensemble of solid actresses who really give this movie all they've got.  And it may seem familiar but those females are fierce and never petty.  I find this movie incredibly believable and raw without too many special effects.  The lack of Hollywood luster made this watching this movie very worthwhile.",1441497600,"09 6, 2015",5.0,1
"Though this film runs just over three and a half hours long, the time flew by for me as though it were nothing.  Written by the legendary Fritz Lang and his then-wife Thea von Harbou, it begins with an intertitle explaining that when a sleeping yogi in a tomb is awakened from his trance, he is commanded to absolutely obey the one who found him and reanimated him.  In this case, Prince Ayan III (Conrad Veidt), the Rajah of Eschnapur, finds Ramigani (Bernhard Goetzke) and orders him to go to Europe to find an architect to construct for him a Taj Mahal-like tomb for his faithless wife Princess Savitri.  Ramigani goes to the house of Herbert Rowland, who at first won't hear of returning with him to India, particularly without telling his fiance Irene Amundsen (Mia May, wife of director Joe May), but before long he comes around and departs with him.  Irene's father has called her over to his house to tell her that he feels someone is trying to lure Herbert away from her; she initially thinks that's nonsense, but has her suspicions pinged, so much so that she returns to his house to check things out.  Though Ramigani used his powers to take away the letter which Herbert left for her against his orders, Irene finds out anyway that Herbert left with an Indian, and makes up her mind to follow after him.  And there the adventure begins.The story packs in a lot of suspense and drama, with the viewer never knowing what's going to happen next.  There are lepers, tigers, crocodiles, chases, mind control, snakes, shootouts, intrigue, the whole nine yards.  And though the actors don't really look anything like actual Indians, one still gets the distinct feeling of India, with its culture, religion, history, and architecture, from the picture.  The sets and costumes are all lavish and really give the film a sense of time and place.  It's also kind of refreshing to see that Herbert and Irene are an older couple, not the typical movie couple in their late teens or early twenties, and while not homely, aren't candidates for the 50 most beautiful people of the year either.  (Though some people, both past and present, have lambasted Frau May as being too pudgy or chubby, I didn't notice a weight problem, but then again, I don't think a normal woman is a size six.  She looks healthy and natural, not like a stick figure.)  While the story starts out with the basic premise of Herbert being taken to India to construct a tomb for the Maharajah, and Irene chasing after him, it soon gets a whole lot more complex.  We find out that the woman for whom the tomb is to be built is very much alive, and the Maharajah wants to imprison her in it as punishment for how she cuckolded him with the handsome British officer MacAllan (Paul Richter).  MacAllan himself is still in India, and Prince Ayan is determined to get revenge on him as well as his wife.  Gradually, Irene and Herbert are drawn more and more into the intrigue and suspense all around them, to where it starts to feel like the point of no return.1921 was a great year for films, at about the height of the transitional point between the acting and filmmaking styles popular in the Teens and the more natural and complex ones that evolved in the Twenties, and this film is no exception.  It's a great epic adventure, and still packs a mighty punch over 85 years later.  The suspense and drama are also greatly helped along by a superb musical score and a very nice print.  Given how chopped-down it was in its original American release, it's a wonder it survived at all, and in such good condition.",1182211200,"06 19, 2007",5.0,1
My Region A Blue Ray only plays trailers. I'll try another player.,1438992000,"08 8, 2015",1.0,-1
i couldn't finish watching it. terrible,1465344000,"06 8, 2016",1.0,-1
ok,1415404800,"11 8, 2014",3.0,0
Don't waste your time watching this movie.  I kept thinking it had to get better but it didn't.,1452988800,"01 17, 2016",1.0,-1
Excellent product transport and quality!! I'm very pleased with my purchase and highly recommend doing business with this seller!!,1421020800,"01 12, 2015",5.0,1
"Starts out on a very low budget, but has some atmosphere.  Goes downhill middle way, just into nowhere.  By all means, quite useless.",1421884800,"01 22, 2015",2.0,-1
"I really wanted to like this movie, given the cast. After reading the summary, I thought to myself, ""oh, another one of ""THESE"" movies""... meaning that the criminal just out of the joint and just need to do one last ""job"" (so he says) mixed with the 2 siblings on either side of the law family drama. Don't we have enough of those movies? Anyway, the mere fact that Clive Owen, Billy Crudup, Lili Taylor and James Caan are in this movie led me to give it a chance. They were wonderful, the movie was very lackluster, to say the least.The first half was extremely boring and, given that so little happens, I was surprised that they didn't take that to be the perfect opportunity to work on some character development, cuz there's virtually none of that. I really didn't care what happened to any of these people. Except maybe Lili Taylor's cuz she just plays sincere and caring so well.As I said, all the actors were wonderful, including Mila Kunis, Zoe Saldana and Marion Cotillard (none of whom get a whole lot to work with... the women in this film are pretty much relegated to being girlfriends or ex-wives). There was some good action and suspense for a bit 2/3rds of the way in but then a really boring car chase. I had to laugh when the maracas kicked in on the Latin tinged suspenseful score during the chase scene. I don't know... had a feeling that the original screenplay was edited like crazy and the finished product was, unfortunately, this.3-stars just for the actors being in the film and doing a kick-ass job (oh, and also for the costume, prop and set designers!!) but 2-stars for the film.",1425513600,"03 5, 2015",3.0,0
"Oh Robin, we miss you so!Meanwhile excellent writing and I adored Forrest Whitaker~",1421539200,"01 18, 2015",5.0,1
I really don't care much for comedies but the trailer looked good so I watched the move. The first 15 minutes were funny and then it seemed like it repeated jokes but that's how most comedies are in my opinion.,1374451200,"07 22, 2013",1.0,-1
I love this when I was little and still do! I always liked monster movies and always rooted for the monster! This is one movie that has a good ending! Better than any Godzilla movie I have seen!,1382400000,"10 22, 2013",5.0,1
Dated. Probably the last watch.,1511049600,"11 19, 2017",3.0,0
I enjoyed watching this old classic.  Interesting movie.  Who doesn't like to watch Kurt Russell?  I love to see older sci-fi movies and their special effects.  What a great contrast to today's images.,1379030400,"09 13, 2013",4.0,1
"It is okay.  They did well on a small budget.  Not the best plot line or acting.  That said, it wasn't a bad movie!",1503878400,"08 28, 2017",3.0,0
Excellent kids movie.,1420416000,"01 5, 2015",5.0,1
"Strange movie but entertaining. The end wasn't very believable, though",1466380800,"06 20, 2016",3.0,0
it was ok,1468540800,"07 15, 2016",3.0,0
stupid  only nudity was ass  like really,1476662400,"10 17, 2016",1.0,-1
Great Music but bad acting. Paul should stick to what he does best-write and perform awesome music. It is nice to see a healthy looking Linda.,1461196800,"04 21, 2016",4.0,1
"This movie is not funny.  At all.  And it pains me to say this.  A great cast is wasted.  I kept hoping for a chance to have a great laugh but it never happens.  There are moments when you just hope it will take off but it never does.  I can't give this cast a one-star, but two stars is a gift.",1441497600,"09 6, 2015",2.0,-1
"Cute might be the best word to describe this little film.  It is full of British wit and humor as the host looks for the ""Perfect"" English village.  A little slow by today's standards but fun to watch.",1402358400,"06 10, 2014",2.0,-1
I don't think this movie would even appeal to those into the genre. Certainly not to me. I only made it about halfway through. No real heart or character to it. Basically some pretty faces is all.,1425945600,"03 10, 2015",1.0,-1
"Classic great movie, seen it about 80 million times or more.  Awesome soundtrack by Bernard Herman.",1457049600,"03 4, 2016",5.0,1
This was just good old fun. If you like Judy Garland you'll want this for your collection. Her and Gene Kelly pair up again and they are delightful together.,1358294400,"01 16, 2013",4.0,1
This movie is a hoot.  Mr. Hart is oh so talented and hilarious.  The basketball game at the end was the best part!,1376352000,"08 13, 2013",5.0,1
ugh,1479254400,"11 16, 2016",1.0,-1
ok,1524960000,"04 29, 2018",3.0,0
It was okay.  Not as funny as I hoped it would be.,1472601600,"08 31, 2016",3.0,0
Like it,1449273600,"12 5, 2015",5.0,1
Recommended!,1465344000,"06 8, 2016",5.0,1
Ok movie. Acting was good.,1446595200,"11 4, 2015",3.0,0
boring,1419984000,"12 31, 2014",2.0,-1
Filmed by students,1480118400,"11 26, 2016",1.0,-1
i watched this movie.,1417564800,"12 3, 2014",3.0,0
Excellent series,1462060800,"05 1, 2016",5.0,1
100% garbage.,1469750400,"07 29, 2016",1.0,-1
was ok,1466726400,"06 24, 2016",3.0,0
Great product and awesome customer service I'm well pleased as a customer,1478217600,"11 4, 2016",4.0,1
OK teen movie,1483833600,"01 8, 2017",3.0,0
"Bette Davis just scares the s*it out of me. That voice, that face, the attitude!! I'm glad she did this film. The film doesn't have any high end effects but the pace and vibe has enough anticipation of fear in it to make it a good film. I am pleased w purchase and glad I found this product! :)",1382400000,"10 22, 2013",4.0,1
"Loved, this it is a keeper.",1461024000,"04 19, 2016",5.0,1
"A class B movie, I have seen better acting on Soap Operas.  Story was predictable, I would skip forward since the acting was so poor.",1411430400,"09 23, 2014",1.0,-1
GOOD MOVIE,1437782400,"07 25, 2015",3.0,0
Really not bad at all  - Kind of a Walking Dead meets I am Legend kinda feel. You'll want to write if off as another B movie in the genre but before it gets too formulaic the better performances by the veteran actors keeps it moving quickly the last third of the film and it doesn't dally from there.A solid 3 stars from this viewer,1473292800,"09 8, 2016",3.0,0
"The movie was ok.  Acting wasn't very good and the story dragged out a bit too much, but still all in all a decent movie to watch when there isn't anything else to do.",1482883200,"12 28, 2016",3.0,0
Time capsule gem!  Enjoy the simplicity and plain fun of 50's science fiction.,1420588800,"01 7, 2015",4.0,1
"I liked season one and two.  Never watched it when it was on TV. It's good, a real true to life police show.",1399852800,"05 12, 2014",3.0,0
Couldn't get through episode 1 as was turned off by the adolescent dialog and dreary settings.,1436745600,"07 13, 2015",1.0,-1
This movie sucked!!,1437523200,"07 22, 2015",1.0,-1
"Movies are just too old and too slow. Very boring to sit thru. Checked out 2 or 3, buy are not used to the early classics.  If you like these, then you will really enjoy.  Even the cartoons are really silly and old.",1437609600,"07 23, 2015",2.0,-1
I have read all the books and the people they chose for the rolls did not match what was in my mind.  So it took awhile to get over it,1394755200,"03 14, 2014",3.0,0
"This is a great B-Movie with Doctor Strange(?) and stop-motion effects. If you enjoy the 90s straight to VHS genre or the grindhouse/drive-in movie feel. This will satisfy. As a side note, I am a big Doctor Strange fan, and there is a Doctor Strange connection to this. Google it.",1421971200,"01 23, 2015",5.0,1
I did not like it. It was corny.,1431993600,"05 19, 2015",2.0,-1
Just awful.,1450483200,"12 19, 2015",1.0,-1
The movie was too slow for me. It may have gotten better as the movie progressed but I didn't have the patience to wait.,1456876800,"03 2, 2016",2.0,-1
love this movie,1418428800,"12 13, 2014",5.0,1
I enjoyed the little girl immensely.  She gets 5 stars.  The movie was only ok for me.  Some of it I didn't even understand.,1357948800,"01 12, 2013",3.0,0
Very poor production. College level acting at best. Christian themes.,1434758400,"06 20, 2015",2.0,-1
Not bad.  Entertaining and inspiring for the younger generation.,1450137600,"12 15, 2015",3.0,0
ok movie not enough action in it for me,1407024000,"08 3, 2014",3.0,0
